location,age_group,year,week,date,value_0w,value_1w,value_2w,value_3w,value_4w,value_5w,value_6w,value_7w,value_8w,value_9w,value_10w,value_>10w
DE,00+,2021,44,2021-11-07,51,2,0,0,0,0,0,0,0,0,0,3
DE,00+,2021,45,2021-11-14,62,0,0,0,0,0,0,0,0,0,0,7
DE,00+,2021,46,2021-11-21,52,0,0,0,0,0,0,0,0,0,0,5
DE,00+,2021,47,2021-11-28,45,0,0,0,0,0,0,0,0,0,0,21
DE,00+,2021,48,2021-12-05,37,0,0,0,0,0,0,0,0,0,0,21
DE,00+,2021,49,2021-12-12,13,1,0,0,0,0,0,0,0,0,2,39
DE,00+,2021,50,2021-12-19,10,0,0,0,0,0,0,0,0,4,36,1
DE,00+,2021,51,2021-12-26,8,2,0,0,0,0,0,0,3,50,0,3
DE,00+,2021,52,2022-01-02,5,1,0,0,0,0,0,1,52,0,0,3
DE,00+,2022,1,2022-01-09,10,0,1,0,0,1,3,33,0,1,1,2
DE,00+,2022,2,2022-01-16,6,0,0,0,0,0,39,3,0,0,0,0
DE,00+,2022,3,2022-01-23,7,0,0,0,1,21,1,0,0,0,0,0
DE,00+,2022,4,2022-01-30,8,0,0,0,22,2,0,1,0,0,0,1
DE,00+,2022,5,2022-02-06,8,0,1,22,4,0,1,0,0,0,0,3
DE,00+,2022,6,2022-02-13,3,0,31,2,1,1,0,0,0,0,0,1
DE,00+,2022,7,2022-02-20,19,14,2,0,5,0,0,0,0,0,1,1
DE,00+,2022,8,2022-02-27,23,5,0,2,0,0,0,0,1,0,0,2
DE,00+,2022,9,2022-03-06,49,0,0,2,0,0,0,0,0,0,0,1
DE,00+,2022,10,2022-03-13,45,3,0,0,0,0,0,0,0,0,0,0
DE,00+,2022,11,2022-03-20,39,7,0,0,0,0,0,0,0,1,0,3
DE,00+,2022,12,2022-03-27,46,7,0,0,0,0,0,0,0,0,0,2
DE,00+,2022,13,2022-04-03,54,4,0,0,0,0,0,0,0,0,0,1
DE,00+,2022,14,2022-04-10,46,7,0,0,0,0,0,0,0,0,0,1
DE,00+,2022,15,2022-04-17,45,4,1,1,0,0,0,0,0,1,0,3
DE,00+,2022,16,2022-04-24,48,5,2,1,1,0,0,0,0,0,0,0
DE,00+,2022,17,2022-05-01,77,6,0,1,0,0,0,0,0,0,0,3
DE,00+,2022,18,2022-05-08,75,1,2,0,0,0,0,0,0,0,0,3
DE,00+,2022,19,2022-05-15,55,5,0,0,0,0,0,0,0,0,0,1
DE,00+,2022,20,2022-05-22,62,3,0,0,0,0,0,0,1,0,0,1
DE,00+,2022,21,2022-05-29,36,9,0,1,0,0,0,0,0,0,0,0
DE,00+,2022,22,2022-06-05,60,3,1,0,1,0,1,0,0,1,0,1
DE,00+,2022,23,2022-06-12,56,4,0,1,1,1,0,0,0,0,0,0
DE,00+,2022,24,2022-06-19,56,3,1,0,1,0,0,3,0,0,0,0
DE,00+,2022,25,2022-06-26,55,5,0,0,0,0,0,0,0,0,0,0
DE,00+,2022,26,2022-07-03,55,3,0,0,1,0,0,0,0,0,0,1
DE,00+,2022,27,2022-07-10,31,3,0,0,0,0,1,0,0,0,0,1
DE,00+,2022,28,2022-07-17,47,7,0,1,0,0,0,0,0,0,0,0
DE,00+,2022,29,2022-07-24,40,7,3,0,0,0,0,0,0,0,0,0
DE,00+,2022,30,2022-07-31,40,6,1,0,0,0,0,0,0,0,0,0
DE,00+,2022,31,2022-08-07,44,2,0,0,0,0,1,0,0,0,0,0
DE,00+,2022,32,2022-08-14,41,4,0,0,0,0,0,0,0,0,0,0
DE,00+,2022,33,2022-08-21,41,4,0,0,0,0,0,0,0,0,0,0
DE,00+,2022,34,2022-08-28,26,6,1,0,0,0,0,0,0,0,0,0
DE,00+,2022,35,2022-09-04,27,2,1,0,0,0,0,0,0,0,0,1
DE,00+,2022,36,2022-09-11,45,3,0,0,0,0,0,0,0,0,0,0
DE,00+,2022,37,2022-09-18,44,3,1,0,0,0,0,0,0,0,0,0
DE,00+,2022,38,2022-09-25,46,3,0,0,0,0,0,0,0,0,0,0
